Umur (bulan),Jenis Kelamin,Tinggi Badan (cm)
0.55,laki-laki,0.5976795565911323
0.2833333333333333,laki-laki,0.5442641304888252
0.48333333333333334,perempuan,0.4931217012419352
0.9,perempuan,0.7670178223197236
0.0,laki-laki,0.15289877739208924
0.45,perempuan,0.41243031287461995
0.016666666666666666,laki-laki,0.1534620972250973
0.11666666666666667,laki-laki,0.30559946067000554
0.16666666666666666,laki-laki,0.31128195280854887
0.0,perempuan,0.21789832920783192
0.0,perempuan,0.17776604975141297
0.8166666666666667,perempuan,0.5351721430671558
0.9833333333333333,laki-laki,0.6135905345790537
0.55,laki-laki,0.748833847476385
0.8833333333333333,perempuan,0.7715638160305583
0.1,perempuan,0.21013359274247756
0.0,perempuan,0.08486275361836637
0.31666666666666665,laki-laki,0.34537690563980883
0.0,laki-laki,0.02800382818733599
0.8166666666666667,perempuan,0.7408783584824242
0.21666666666666667,laki-laki,0.5158516697961085
0.55,perempuan,0.5215341619346519
0.26666666666666666,laki-laki,0.5635846037598723
0.9166666666666666,perempuan,0.8249792421328653
0.9833333333333333,laki-laki,0.8965786430785113
0.55,laki-laki,0.4476617641335887
0.0,perempuan,0.17472154832286246
0.5333333333333333,perempuan,0.5533561179104945
0.03333333333333333,laki-laki,0.1782895844175446
0.48333333333333334,perempuan,0.7386053616270069
0.5,perempuan,0.7067834056511643
0.03333333333333333,perempuan,0.06482781123560433
0.95,perempuan,0.873848674524338
0.2,perempuan,0.3715163694771081
0.2,perempuan,0.3146914480916748
0.9,laki-laki,0.6692789575367785
0.6333333333333333,perempuan,0.660186970115109
0.8,perempuan,0.8533917028255821
0.3833333333333333,perempuan,0.5976795565911323
0.3,laki-laki,0.439706275139628
0.5,laki-laki,0.7397418600547155
0.016666666666666666,perempuan,0.15815532120540898
0.9333333333333333,perempuan,0.5976795565911323
0.3333333333333333,perempuan,0.4612997452660925
0.48333333333333334,laki-laki,0.6647329638259437
0.75,laki-laki,0.636320503133227
0.13333333333333333,laki-laki,0.2521840345676982
0.2,laki-laki,0.4465252657058799
0.6833333333333333,perempuan,0.7249673804945028
0.016666666666666666,laki-laki,0.03642164747176119
0.21666666666666667,perempuan,0.5431276320611165
0.55,perempuan,0.6317745094223922
0.03333333333333333,laki-laki,0.24884151535539722
0.45,laki-laki,0.5033501870913132
0.45,perempuan,0.5806320801755024
0.85,laki-laki,0.8306617342714088
0.5166666666666666,laki-laki,0.7329228694884636
0.6333333333333333,perempuan,0.731786371060755
0.8833333333333333,perempuan,0.5476736257719511
0.0,perempuan,0.1799524921567619
0.03333333333333333,perempuan,0.1984333359860565
0.16666666666666666,laki-laki,0.5135786729406913
0.06666666666666667,laki-laki,0.21127009117018625
0.6166666666666667,perempuan,0.5203976635069432
0.5833333333333334,perempuan,0.6033620487296757
0.5166666666666666,laki-laki,0.44425226885046254
0.7833333333333333,perempuan,0.5976795565911323
0.6333333333333333,perempuan,0.6999644150849121
0.5833333333333334,laki-laki,0.6101810392959278
0.48333333333333334,laki-laki,0.7476973490486761
0.45,laki-laki,0.4010653285975333
0.9833333333333333,perempuan,0.8931691477953853
0.7,perempuan,0.8079317657172355
0.4,laki-laki,0.43629677985650206
0.11666666666666667,perempuan,0.4067478207360766
0.21666666666666667,laki-laki,0.30332646381458817
0.03333333333333333,laki-laki,0.3392521221753889
0.9666666666666667,laki-laki,0.8795311666628814
0.7,perempuan,0.7817923018799361
0.2833333333333333,perempuan,0.3169644449470922
0.5333333333333333,perempuan,0.44311577042275396
0.3333333333333333,perempuan,0.4965311965250613
0.9833333333333333,laki-laki,0.7022374119403295
1.0,laki-laki,0.7397418600547155
0.8333333333333334,laki-laki,0.5806320801755024
0.03333333333333333,perempuan,0.2961498793612072
0.15,perempuan,0.24877453928457216
0.25,laki-laki,0.44425226885046254
0.3333333333333333,laki-laki,0.5124421745129825
0.7666666666666666,laki-laki,0.6715519543921956
0.13333333333333333,laki-laki,0.2237715738749816
0.8,laki-laki,0.8613471918195427
0.6666666666666666,perempuan,0.7681543207474321
0.03333333333333333,perempuan,0.0890639941460809
0.31666666666666665,laki-laki,0.42720479243483256
0.0,perempuan,0.018412581854035603
0.9666666666666667,laki-laki,0.7386053616270069
0.8166666666666667,laki-laki,0.6488219858380223
0.03333333333333333,perempuan,0.2717527112124437
0.7833333333333333,laki-laki,0.6113175377236363
0.5666666666666667,perempuan,0.7499703459040935
0.5166666666666666,laki-laki,0.7056469072234556
0.8333333333333334,laki-laki,0.5738130896092505
0.03333333333333333,laki-laki,0.2738676398171278
0.6333333333333333,perempuan,0.5283531525009039
0.2,perempuan,0.27491400312187153
0.9666666666666667,laki-laki,0.6533679795488571
0.016666666666666666,laki-laki,0.28468942517335327
0.016666666666666666,perempuan,0.128318974632738
0.85,perempuan,0.6522314811211484
0.25,laki-laki,0.3385579150735567
0.03333333333333333,perempuan,0.1926293127106583
0.16666666666666666,perempuan,0.36810687419398214
0.48333333333333334,laki-laki,0.6033620487296757
0.8166666666666667,perempuan,0.8556646996809995
0.5333333333333333,perempuan,0.5976795565911323
0.85,laki-laki,0.7840652987353535
0.45,laki-laki,0.5647211021875812
0.05,perempuan,0.19535911318226495
0.45,perempuan,0.3987923317421159
0.65,perempuan,0.5488101241996598
0.21666666666666667,laki-laki,0.38288135375419474
0.9,laki-laki,0.7147388946451251
1.0,perempuan,0.7249673804945028
0.13333333333333333,perempuan,0.3465134040675174
0.1,perempuan,0.3408309119289741
0.08333333333333333,laki-laki,0.3215104386579267
0.25,laki-laki,0.4851662122479746
0.7,perempuan,0.7840652987353535
0.85,perempuan,0.5647211021875812
0.11666666666666667,laki-laki,0.37492586476023404
0.016666666666666666,laki-laki,0.29985816565941215
0.23333333333333334,perempuan,0.45789024998296657
0.6666666666666666,laki-laki,0.6442759921271878
0.9833333333333333,perempuan,0.9227181069158107
0.016666666666666666,laki-laki,0.19564462758171564
0.6,laki-laki,0.4863027106756832
0.3333333333333333,laki-laki,0.6272285157115577
0.9833333333333333,perempuan,0.8249792421328653
0.9833333333333333,perempuan,0.9784065298735353
0.8333333333333334,laki-laki,0.5613116069044551
0.6833333333333333,perempuan,0.7533798411872196
0.08333333333333333,laki-laki,0.2851424889712494
0.6,laki-laki,0.4851662122479746
0.45,perempuan,0.4726647295431792
0.2833333333333333,laki-laki,0.330602426079596
0.5333333333333333,laki-laki,0.4408427735673366
0.8166666666666667,laki-laki,0.5760860864646679
0.36666666666666664,laki-laki,0.4101573160192026
0.26666666666666666,laki-laki,0.3771988616156514
0.21666666666666667,perempuan,0.4237952971517066
0.21666666666666667,laki-laki,0.41470330973003733
0.4166666666666667,perempuan,0.3862908490373207
0.15,perempuan,0.42038580186858066
0.1,perempuan,0.2840059905435408
0.3333333333333333,perempuan,0.4647092405492187
0.016666666666666666,laki-laki,0.039141274531836745
1.0,perempuan,0.7045104087957469
0.8166666666666667,laki-laki,0.7772463081691016
0.6,perempuan,0.5601751084767465
0.8333333333333334,perempuan,0.7101929009342903
0.6333333333333333,laki-laki,0.5772225848923763
1.0,perempuan,0.5874510707417545
0.36666666666666664,laki-laki,0.5601751084767465
0.8666666666666667,perempuan,0.8124777594280702
0.9,perempuan,0.6340475062778096
0.0,perempuan,0.10956285674816557
0.65,laki-laki,0.5078961808021479
0.18333333333333332,perempuan,0.38060835689877737
0.5833333333333334,perempuan,0.4726647295431792
0.85,laki-laki,0.9033976336447634
0.23333333333333334,perempuan,0.2862789873989582
0.6333333333333333,laki-laki,0.4806202185371399
0.5333333333333333,perempuan,0.7522433427595109
0.9333333333333333,perempuan,0.6510949826934397
0.18333333333333332,perempuan,0.4851662122479746
0.8166666666666667,perempuan,0.639729998416353
0.7,perempuan,0.6624599669705263
0.6166666666666667,perempuan,0.4885757075311006
0.2833333333333333,perempuan,0.37265286790481666
0.95,perempuan,0.6340475062778096
0.31666666666666665,laki-laki,0.591997064452589
0.5666666666666667,laki-laki,0.6897359292355344
0.48333333333333334,laki-laki,0.7340593679161721
0.6833333333333333,laki-laki,0.5328991462117385
0.8333333333333334,perempuan,0.7999762767232749
0.65,perempuan,0.6590504716874003
0.6666666666666666,perempuan,0.5601751084767465
0.06666666666666667,perempuan,0.3840178521819033
0.7166666666666667,perempuan,0.6533679795488571
0.3333333333333333,laki-laki,0.6476854874103136
0.2,laki-laki,0.3158279465193834
0.1,laki-laki,0.4419792719950454
0.43333333333333335,perempuan,0.6340475062778096
0.9333333333333333,perempuan,0.8295252358437001
0.4166666666666667,laki-laki,0.6420029952717704
0.9833333333333333,perempuan,0.7908842893016054
0.16666666666666666,laki-laki,0.24763804085686347
0.8,perempuan,0.615863531434471
0.016666666666666666,perempuan,0.07703759462067239
0.13333333333333333,perempuan,0.1760386399112176
0.0,perempuan,0.14146555017354645
0.0,laki-laki,0.1396616363807539
0.0,perempuan,0.10873492692141085
1.0,laki-laki,0.697691418229495
0.9,laki-laki,0.7124658977897077
0.9166666666666666,laki-laki,0.6340475062778096
0.55,perempuan,0.4476617641335887
0.16666666666666666,perempuan,0.2374095550074855
0.03333333333333333,perempuan,0.2622787262673859
0.21666666666666667,laki-laki,0.330602426079596
0.35,perempuan,0.4794837201094313
0.03333333333333333,laki-laki,0.3246183255333178
0.6166666666666667,perempuan,0.7431513553378416
0.6,laki-laki,0.7329228694884636
0.13333333333333333,laki-laki,0.24195554871832015
0.85,perempuan,0.8624836902472514
0.3333333333333333,perempuan,0.4863027106756832
0.9,laki-laki,0.8261157405605742
0.8166666666666667,perempuan,0.7476973490486761
0.03333333333333333,perempuan,0.0646434964692576
0.4,laki-laki,0.4476617641335887
0.26666666666666666,laki-laki,0.4078843191637854
0.5666666666666667,laki-laki,0.7647448254643062
0.016666666666666666,laki-laki,0.2861644622707742
0.5833333333333334,perempuan,0.456753751555258
0.0,laki-laki,0.07524771930746021
0.6,laki-laki,0.769290819175141
0.6,laki-laki,0.6295015125669751
0.5166666666666666,perempuan,0.4953946980973525
0.6666666666666666,perempuan,0.8113412610003615
0.95,laki-laki,0.7977032798678575
0.6666666666666666,laki-laki,0.5760860864646679
0.85,laki-laki,0.8124777594280702
0.8,laki-laki,0.8295252358437001
0.35,perempuan,0.49198520281422653
0.7166666666666667,laki-laki,0.5510831210550772
0.8333333333333334,laki-laki,0.7897477908738969
0.03333333333333333,laki-laki,0.36694113062716294
0.016666666666666666,laki-laki,0.07145904320038776
0.11666666666666667,laki-laki,0.3987923317421159
0.016666666666666666,perempuan,0.29655746534158567
0.6666666666666666,perempuan,0.6897359292355344
0.7833333333333333,laki-laki,0.8249792421328653
0.1,laki-laki,0.2465015424291549
0.11666666666666667,perempuan,0.42265879872399803
0.2,laki-laki,0.29650747324833604
0.8,laki-laki,0.6692789575367785
0.8666666666666667,laki-laki,0.6567774748319829
0.85,perempuan,0.6283650141392664
0.9333333333333333,laki-laki,0.8545282012532908
0.8,perempuan,0.7511068443318022
0.31666666666666665,perempuan,0.3851543506096121
0.016666666666666666,laki-laki,0.035898308551908065
0.05,perempuan,0.3794718584710688
0.16666666666666666,laki-laki,0.3237834355133441
0.45,laki-laki,0.5340356446394472
0.55,perempuan,0.6954184213740776
0.26666666666666666,laki-laki,0.3931098396035726
0.7,perempuan,0.5044866855190219
0.1,laki-laki,0.4408427735673366
0.55,perempuan,0.5624481053321638
0.8666666666666667,perempuan,0.8988516399339287
0.016666666666666666,perempuan,0.17030669951530208
0.48333333333333334,perempuan,0.6920089260909518
0.08333333333333333,laki-laki,0.2771869999772889
0.6166666666666667,perempuan,0.6817804402415736
0.9833333333333333,perempuan,0.8397537216930783
0.03333333333333333,perempuan,0.0893751833773182
0.9833333333333333,laki-laki,0.6988279166572037
0.03333333333333333,laki-laki,0.3936977040032438
0.9333333333333333,laki-laki,0.9284005990543539
0.7833333333333333,perempuan,0.5203976635069432
0.16666666666666666,laki-laki,0.5124421745129825
0.26666666666666666,perempuan,0.4033383254529507
0.6666666666666666,perempuan,0.5090326792298565
0.3333333333333333,laki-laki,0.3635608804831474
0.8166666666666667,laki-laki,0.7090564025065816
0.8333333333333334,laki-laki,0.5840415754586284
0.25,perempuan,0.426068294007124
0.03333333333333333,laki-laki,0.15660702258799197
0.15,perempuan,0.30559946067000554
0.43333333333333335,perempuan,0.6101810392959278
0.8,laki-laki,0.8715756776689209
0.8333333333333334,perempuan,0.5840415754586284
0.85,perempuan,0.7931572861570227
0.4666666666666667,laki-laki,0.45220775784442324
0.8333333333333334,perempuan,0.5510831210550772
0.0,laki-laki,0.2143906851583156
0.5833333333333334,laki-laki,0.6010890518742585
0.2833333333333333,laki-laki,0.5897240675971719
0.8,laki-laki,0.8079317657172355
0.15,perempuan,0.36697037576627334
0.03333333333333333,laki-laki,0.3636708844905774
0.0,laki-laki,0.073029577205597
0.7833333333333333,perempuan,0.8181602515666134
0.1,perempuan,0.2703680094110368
0.6666666666666666,laki-laki,0.5692670958984157
0.6666666666666666,perempuan,0.8033857720064009
0.03333333333333333,laki-laki,0.15663397006302837
0.4666666666666667,laki-laki,0.639729998416353
0.31666666666666665,laki-laki,0.5363086414948646
0.6,laki-laki,0.7511068443318022
0.08333333333333333,laki-laki,0.1839941289051783
0.45,laki-laki,0.5249436572177779
0.6333333333333333,perempuan,0.5408546352056991
0.43333333333333335,laki-laki,0.6863264339524083
0.3333333333333333,perempuan,0.4328872845733759
0.9166666666666666,laki-laki,0.6010890518742585
0.43333333333333335,laki-laki,0.470391732687762
0.0,perempuan,0.16605671776027198
0.7333333333333333,perempuan,0.7067834056511643
0.65,perempuan,0.6897359292355344
0.21666666666666667,laki-laki,0.5340356446394472
0.3833333333333333,perempuan,0.4863027106756832
0.0,laki-laki,0.10951074323191146
0.0,laki-laki,0.10704054820098041
0.23333333333333334,laki-laki,0.3010534669591708
0.65,laki-laki,0.7579258348980543
0.2833333333333333,laki-laki,0.5181246666515258
0.36666666666666664,laki-laki,0.6613234685428176
0.6,laki-laki,0.5931335628802977
0.36666666666666664,laki-laki,0.5283531525009039
0.7833333333333333,laki-laki,0.7613353301811802
0.7166666666666667,laki-laki,0.7226943836390854
0.7333333333333333,perempuan,0.5169881682238172
0.43333333333333335,perempuan,0.6647329638259437
0.5166666666666666,laki-laki,0.5328991462117385
0.0,perempuan,0.05113561290175561
0.016666666666666666,laki-laki,0.172590008995107
1.0,laki-laki,0.8192967499943221
0.25,perempuan,0.4101573160192026
0.48333333333333334,laki-laki,0.4385697767119192
0.0,perempuan,0.22115762346460588
0.0,laki-laki,0.16072054237510425
0.3833333333333333,perempuan,0.42947778929024993
0.48333333333333334,laki-laki,0.5806320801755024
0.18333333333333332,perempuan,0.27377750469416273
0.8333333333333334,laki-laki,0.769290819175141
0.25,perempuan,0.5601751084767465
0.03333333333333333,laki-laki,0.11085169919475368
0.23333333333333334,perempuan,0.47493772639859655
0.0,laki-laki,0.21554461162613936
0.8166666666666667,perempuan,0.6238190204284318
0.016666666666666666,laki-laki,0.26915251022187203
0.6333333333333333,perempuan,0.5965430581634238
0.3,laki-laki,0.5794955817477937
0.4166666666666667,laki-laki,0.6295015125669751
0.06666666666666667,laki-laki,0.3624243820554388
0.2,perempuan,0.26695851412791083
0.05,perempuan,0.15444516978475298
0.8666666666666667,laki-laki,0.8943056462230942
0.016666666666666666,perempuan,0.2917574601081191
0.35,laki-laki,0.4249317955794154
0.3833333333333333,perempuan,0.38060835689877737
0.03333333333333333,laki-laki,0.3953128185879219
0.35,laki-laki,0.5976795565911323
0.75,laki-laki,0.5863145723140456
0.48333333333333334,laki-laki,0.4726647295431792
0.9333333333333333,laki-laki,0.9306735959097713
0.5166666666666666,perempuan,0.6624599669705263
0.4,perempuan,0.4931217012419352
0.8,laki-laki,0.802249273578692
0.9333333333333333,laki-laki,0.5931335628802977
0.6666666666666666,perempuan,0.731786371060755
0.7166666666666667,laki-laki,0.7863382955907708
0.18333333333333332,perempuan,0.41356681130232875
0.6666666666666666,perempuan,0.5192611650792346
0.11666666666666667,laki-laki,0.17376564305580022
0.2,laki-laki,0.4806202185371399
0.03333333333333333,laki-laki,0.17850067407067416
0.16666666666666666,perempuan,0.4340237830010847
0.9166666666666666,laki-laki,0.8852136588014247
0.95,laki-laki,0.6510949826934397
0.31666666666666665,perempuan,0.439706275139628
0.6666666666666666,laki-laki,0.8067952672895268
0.06666666666666667,laki-laki,0.23400005972435955
0.8833333333333333,perempuan,0.6101810392959278
0.95,laki-laki,0.684053437096991
0.9333333333333333,perempuan,0.8602106933918342
0.16666666666666666,perempuan,0.42152230029628923
0.5333333333333333,laki-laki,0.5181246666515258
0.7,perempuan,0.5226706603623605
0.5666666666666667,laki-laki,0.673824951247613
0.9166666666666666,perempuan,0.6533679795488571
0.03333333333333333,laki-laki,0.20451203180275868
0.23333333333333334,laki-laki,0.5135786729406913
0.8166666666666667,laki-laki,0.8806676650905901
0.85,laki-laki,0.591997064452589
0.016666666666666666,perempuan,0.05751795791923786
0.5666666666666667,laki-laki,0.473801227970888
0.06666666666666667,perempuan,0.15671816664017024
0.9833333333333333,perempuan,0.7374688631992984
0.7833333333333333,laki-laki,0.7158753930728335
